,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes
698,20230417121500,https://www.cityam.com/grand-national-protests-more-than-60-animal-rights-activists-in-custody/,-4.57038391224863,PROTEST;MOVEMENT_GENERAL;TAX_FNCACT;TAX_FNCACT_ACTIVISTS;ARREST;TAX_FNCACT_ACTIVISTS;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;MEDIA_MSM;TAX_FNCACT_REPORTER;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICERS;SOC_GENERALCRIME;TAX_FNCACT_WOMEN;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_SPOKESPERSON;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HORSES;TAX_FNCACT_SUPPORTERS;UNGP_FORESTS_RIVERS_OCEANS;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ASSISTANT;TAX_FNCACT_CONSTABLE;TAX_FNCACT_CHIEF_CONSTABLE;TAX_FNCACT_CRIMINAL;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;TAX_FNCACT_CAMPAIGNERS;BAN;TAX_FNCACT_WOMAN;TAX_FNCACT_MAN;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;TRAFFIC;MEDIA_SOCIAL;,['twitter inc'],"PROTEST,MOVEMENT_GENERAL,ARREST,DELAY,KILL,SECURITY_SERVICES,SOC_GENERALCRIME,DRUG_TRADE,BAN,TRAFFIC"
700,20230417121500,https://www.fxstreet.com/cryptocurrencies/news/cryptocurrencies-price-prediction-zilliqa-floki-inu-ethereum-european-wrap-17-april-202304171138,-1.25391849529781,TAX_ECON_PRICE;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_TRADERS;ECON_STOCKMARKET;ECON_BITCOIN;TAX_FNCACT_OFFICIAL;MEDIA_SOCIAL;TAX_FNCACT_ANALYSTS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;,['twitter inc'],ECON_STOCKMARKET
710,20230417121500,https://www.iol.co.za/news/feel-good/public-support-helped-two-cape-town-firefighters-cross-the-finish-line-at-the-two-oceans-half-marathon-24d27370-cc13-4274-91fc-d5a8a0f467a4,2.80504908835905,UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;CRISISLEX_O01_WEATHER;CRISISLEX_O02_RESPONSEAGENCIESATCRISIS;TAX_FNCACT;TAX_FNCACT_VOLUNTEER;NATURAL_DISASTER;NATURAL_DISASTER_WILDFIRE;CRISISLEX_T01_CAUTION_ADVICE;TAX_FNCACT_FIREFIGHTER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_COMMANDER;TAX_FNCACT_COMMANDER;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_FIRE_STATION;USPEC_POLITICS_GENERAL1;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_MSM;TAX_FNCACT_PARAMEDICS;CRISISLEX_T11_UPDATESSYMPATHY;CRISISLEX_C07_SAFETY;MEDIA_SOCIAL;,['facebook inc'],NATURAL_DISASTER
712,20230417121500,https://www.chronicleonline.com/news/national/top-kremlin-critic-convicted-of-treason-given-25-years/article_e8473a47-0f5d-5d0b-9920-f8e10f84d985.html,-11.2573099415205,TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT;TAX_FNCACT_ACTIVIST;TREASON;TAX_WORLDLANGUAGES_RUSSIA;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;UNREST_CRACKDOWN;MEDIA_MSM;TAX_FNCACT_JOURNALIST;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_ETHNICITY_SOVIET;TAX_FNCACT_DICTATOR;SLFID_DICTATORSHIP;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;UNGP_CRIME_VIOLENCE;TAX_AIDGROUPS;TAX_AIDGROUPS_AMNESTY_INTERNATIONAL;ARREST;CRISISLEX_CRISISLEXREC;TAX_FNCACT_REPRESENTATIVES;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;BAN;TAX_FNCACT_AUTHORITIES;EPU_POLICY_AUTHORITIES;WB_2433_CONFLICT_AND_VIOLENCE;TAX_FNCACT_FATHER;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_C07_SAFETY;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1934_CIVILLIAN_POLICE_AND_SECURITY_SERVICES;WB_1014_CRIMINAL_JUSTICE;SOC_GENERALCRIME;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_REPORTER;TAX_FNCACT_LEADER;TAX_FNCACT_CRITIC;KILL;ASSASSINATION;TAX_FNCACT_OFFICIALS;ACT_MAKESTATEMENT;TRIAL;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;TAX_FNCACT_DIRECTOR;EPU_POLICY_POLITICAL;IDEOLOGY;TAX_FNCACT_CHIEF;EPU_CATS_MONETARY_POLICY;SLFID_RULE_OF_LAW;DELAY;USPEC_UNCERTAINTY1;TAX_FNCACT_SPOKESWOMAN;TAX_FNCACT_SPOKESMAN;GENERAL_HEALTH;MEDICAL;TAX_DISEASE;TAX_DISEASE_POLYNEUROPATHY;TAX_DISEASE_DISEASE;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;TAX_FNCACT_LAWYERS;,['twitter inc'],"TAX_ETHNICITY,PROTEST,MOVEMENT_GENERAL,TREASON,ARMEDCONFLICT,SLFID_DICTATORSHIP,SELF_IDENTIFIED_HUMAN_RIGHTS,ARREST,LEGISLATION,BAN,SECURITY_SERVICES,SOC_GENERALCRIME,KILL,ASSASSINATION,TRIAL,SLFID_RULE_OF_LAW,DELAY,GENERAL_HEALTH,MEDICAL,TAX_DISEASE"
719,20230417121500,https://www.benzinga.com/news/23/04/31825164/prometheus-biosciences-xpeng-and-other-big-stocks-moving-higher-in-mondays-pre-market-session,0.0,ECON_STOCKMARKET;WB_698_TRADE;WB_1614_NUTRITIONAL_PROGRAMS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1615_THERAPEUTIC;WB_1466_SOCIAL_ASSISTANCE;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_678_DIGITAL_GOVERNMENT;WB_653_ENTERPRISE_ARCHITECTURE;WB_2377_TECHNOLOGY_ARCHITECTURE;WB_2375_ICT_METHODS_AND_PROCEDURES;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TRIAL;,['d.r. horton inc'],"ECON_STOCKMARKET,TRIAL"
730,20230417121500,https://www.mirror.co.uk/tv/tv-news/yorkshire-farms-amanda-clive-owen-29729776,-1.17416829745597,AGRICULTURE;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT;TAX_FNCACT_WOMAN;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_T04_INFRASTRUCTURE;TAX_FNCACT_MAN;TAX_FNCACT_BUSINESSMAN;INFO_RUMOR;TAX_FNCACT_COOKS;MEDIA_MSM;TAX_FNCACT_CHILDREN;,['instagram'],AGRICULTURE
733,20230417121500,https://news.yahoo.com/black-teenager-shot-head-mistakenly-110652988.html,-3.64842454394693,TAX_FNCACT;TAX_FNCACT_POLICE;TAX_FNCACT_MAN;EDUCATION;,['instagram'],EDUCATION
734,20230417121500,https://www.ttbook.org/interview/neil-gaiman-where-dreams-and-nightmares-come,0.0,USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;,['netflix inc'],TAX_ETHNICITY
753,20230417121500,http://www.msn.com/en-us/news/politics/republican-us-house-speaker-mccarthy-to-pitch-spending-cuts-on-wall-st/ar-AA19XAEs,-4.82954545454545,TAX_FNCACT;TAX_FNCACT_SPEAKER;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;EPU_CATS_DEBT_CEILING_GOV_SHUTDOWN;EPU_CATS_FISCAL_POLICY;ECON_STOCKMARKET;TAX_WORLDARACHNIDS;TAX_WORLDARACHNIDS_TICKS;USPEC_UNCERTAINTY1;USPEC_POLITICS_GENERAL1;EPU_POLICY_CONGRESS;LEADER;TAX_FNCACT_PRESIDENT;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_DEMOCRATS;TAX_POLITICAL_PARTY_REPUBLICANS;EPU_POLICY_WHITE_HOUSE;TAX_POLITICAL_PARTY_REPUBLICAN;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;MEDIA_SOCIAL;TAX_FNCACT_REPRESENTATIVES;ELECTION;EPU_POLICY_BUDGET;NEGOTIATIONS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_939_NEGOTIATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_936_ALTERNATIVE_DISPUTE_RESOLUTION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_843_DISPUTE_RESOLUTION;WB_2471_PEACEKEEPING;MEDIA_MSM;EPU_POLICY_DEFICIT;EPU_CATS_TAXES;EPU_POLICY_CONGRESSIONAL;ECON_TAXATION;EPU_POLICY_TAX;CRISISLEX_C07_SAFETY;SOC_USSECURITYAGENCIES;LEGISLATION;EPU_POLICY_LAW;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;GENERAL_HEALTH;MEDICAL;EDUCATION;WB_470_EDUCATION;MANMADE_DISASTER_IMPLIED;UNGP_FORESTS_RIVERS_OCEANS;ECON_INFLATION;WB_442_INFLATION;POPULATION_DENSITY;WB_640_POPULATION_AND_DEMOGRAPHIC_CHANGE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1448_DEMOGRAPHIC_CHANGE;TAX_FNCACT_DRIVERS;EPU_CATS_ENTITLEMENT_PROGRAMS;EPU_CATS_HEALTHCARE;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;TAX_ECON_PRICE;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;,['twitter inc'],"GENERAL_GOVERNMENT,ECON_DEBT,ECON_STOCKMARKET,ELECTION,NEGOTIATIONS,ECON_TAXATION,LEGISLATION,SECURITY_SERVICES,GENERAL_HEALTH,MEDICAL,EDUCATION,MANMADE_DISASTER_IMPLIED,POPULATION_DENSITY,RETIREMENT"
754,20230417121500,https://www.biznews.com/thought-leaders/2023/04/17/south-africa-hypocritical-anti-western-path-andrew-kenny,-3.331650681474,IDEOLOGY;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;TAX_ETHNICITY_BLACK_AFRICAN;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;TAX_FNCACT;TAX_FNCACT_COMMUNIST;USPEC_POLITICS_GENERAL1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_COMMUNIST_PARTY;EPU_POLICY;EPU_POLICY_POLICY;WB_698_TRADE;EDUCATION;WB_470_EDUCATION;TAX_FNCACT_STUDENTS;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITIES;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;ECON_WORLDCURRENCIES_EURO;ECON_WORLDCURRENCIES_RENMINBI;WB_2473_DIPLOMACY_AND_NEGOTIATIONS;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2471_PEACEKEEPING;TAX_FNCACT_LEADERS;TAX_FNCACT_SPOKESMEN;WB_137_WATER;WB_988_LEVEES;WB_141_WATER_RESOURCES_MANAGEMENT;WB_1000_WATER_MANAGEMENT_STRUCTURES;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIA;CRISISLEX_T11_UPDATESSYMPATHY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;MILITARY;TAX_FNCACT_NAVY;ALLIANCE;TAX_FNCACT_COMMUNISTS;TAX_POLITICAL_PARTY_COMMUNISTS;TAX_FNCACT_LEADER;EPU_POLICY_POLITICAL;TAX_RELIGION;TAX_RELIGION_CHRISTIANITY;TAX_ETHNICITY_ENGLISH;TAX_WORLDLANGUAGES_ENGLISH;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_FNCACT_CHILDREN;MANMADE_DISASTER_IMPLIED;EPU_CATS_MIGRATION_FEAR_FEAR;VIOLENT_UNREST;TAX_FNCACT_MINISTER;LEADER;SOC_POINTSOFINTEREST_SCHOOLS;KILL;AGRICULTURE;WB_135_TRANSPORT;TAX_FNCACT_BEGGAR;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;ELECTION;NATURAL_DISASTER;NATURAL_DISASTER_LANDSLIDE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;UNGP_CRIME_VIOLENCE;TAX_ETHNICITY_ARAB;TAX_FNCACT_PRESIDENT;TAX_ETHNICITY_BLACK_AFRICANS;TAX_FNCACT_CRIMINAL;ARREST;CRISISLEX_CRISISLEXREC;SOC_GENERALCRIME;SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2509_GENOCIDE;SEIZE;PERSECUTION;DISCRIMINATION;LGBT;TAX_WORLDLANGUAGES_LATIN;CRISISLEX_C05_NEED_OF_SHELTERS;SLFID_ECONOMIC_DEVELOPMENTAID;CRISISLEX_T07_SERVICESNEEDEDOFFERED;TAX_RELIGION_MOSLEM;UNGP_FREEDOM_FROM_DISCRIMINATION;TAX_RELIGION_MUSLIMS;TAX_ETHNICITY_MUSLIMS;HEALTH_VACCINATION;WB_642_CHILD_HEALTH;WB_1459_IMMUNIZATIONS;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_639_REPRODUCTIVE_MATERNAL_AND_CHILD_HEALTH;UNGP_HEALTHCARE;TAX_FNCACT_SLAVE;SOC_SLAVERY;TAX_FNCACT_TRADERS;TAX_FNCACT_SLAVES;TAX_RELIGION_CHRISTIANS;TAX_ETHNICITY_CHRISTIANS;BAN;TAX_FNCACT_BUSINESSMEN;AFFECT;DISPLACED;SLFID_DICTATORSHIP;WB_2467_TERRORISM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;EPU_CATS_NATIONAL_SECURITY;TAX_ECON_PRICE;TAX_FNCACT_MINER;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES_CHINESE;TAX_ETHNICITY_INDIANS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAKE_OFFICE;TAX_FNCACT_WALKER;UNGP_FORESTS_RIVERS_OCEANS;ENV_CLIMATECHANGE;WB_567_CLIMATE_CHANGE;UNGP_CLIMATE_CHANGE_ACTION;TAX_ETHNICITY_INDIAN;ENV_COAL;ECON_BOYCOTT;ENV_SOLAR;ECON_ELECTRICALPRICE;WB_508_POWER_SYSTEMS;WB_509_NUCLEAR_ENERGY;WB_507_ENERGY_AND_EXTRACTIVES;EPU_POLICY_BUDGET;ECON_DEVELOPMENTORGS;ECON_DEVELOPMENTORGS_WORLD_BANK;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;LEGISLATION;EPU_POLICY_LAW;SLFID_RULE_OF_LAW;SCIENCE;TAX_FNCACT_WRITER;TAX_FNCACT_ENGINEER;,['microsoft corp'],"TAX_ETHNICITY,EDUCATION,MILITARY,ALLIANCE,MANMADE_DISASTER_IMPLIED,VIOLENT_UNREST,KILL,AGRICULTURE,GENERAL_GOVERNMENT,ELECTION,NATURAL_DISASTER,SELF_IDENTIFIED_HUMAN_RIGHTS,ARREST,SOC_GENERALCRIME,SELF_IDENTIFIED_ATROCITY,TERROR,ARMEDCONFLICT,SEIZE,PERSECUTION,DISCRIMINATION,LGBT,HEALTH_VACCINATION,BAN,DISPLACED,SLFID_DICTATORSHIP,ENV_CLIMATECHANGE,ENV_COAL,ECON_BOYCOTT,ENV_SOLAR,DEMOCRACY,LEGISLATION,SLFID_RULE_OF_LAW,SCIENCE"
766,20230417121500,https://chinaeconomicreview.com/liquor-maker-zjld-seeks-around-800m-ipo/,-0.555555555555556,TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;ECON_IPO;ECON_STOCKMARKET;WB_698_TRADE;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_CATS_MONETARY_POLICY;TAX_ECON_PRICE;TAX_ETHNICITY_ASIAN;WB_1973_FINANCIAL_RISK_REDUCTION;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_337_INSURANCE;WB_1967_AGRICULTURAL_RISK_AND_SECURITY;,['group nine media'],"TAX_ETHNICITY,ECON_IPO,ECON_STOCKMARKET,ECON_INTEREST_RATES"
768,20230417121500,https://www.tcj.com/my-imperative-was-to-get-my-family-through-this-catching-up-with-stephen-r-bissette/,0.444558984601508,EDUCATION;TAX_FNCACT;TAX_FNCACT_EDITOR;TAX_FNCACT_NOVELIST;MANMADE_DISASTER_IMPLIED;,"['facebook inc', 'fedex corp']","EDUCATION,MANMADE_DISASTER_IMPLIED"
780,20230417121500,https://qcostarica.com/is-costa-rica-really-the-switzerland-of-central-america/,-1.27462340672074,CRISISLEX_T11_UPDATESSYMPATHY;GENERAL_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1448_DEMOGRAPHIC_CHANGE;WB_2666_LIFE_EXPECTANCY;ENV_HYDRO;TOURISM;WB_825_TOURISM;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;EPU_ECONOMY_HISTORIC;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;UNGP_FORESTS_RIVERS_OCEANS;LEGALIZE;HUMAN_TRAFFICKING;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_738_SOCIAL_COHESION;WB_2440_SURVIVAL_SEX;WB_134_SOCIAL_DEVELOPMENT;SOC_GENERALCRIME;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_3007_NATIONAL_PARKS;WB_1833_PROTECTED_AREAS_SYSTEMS;WB_1829_ECOSYSTEM_MANAGEMENT;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;TAX_FNCACT;TAX_FNCACT_OFFICIAL;TAX_ECON_PRICE;WB_135_TRANSPORT;PUBLIC_TRANSPORT;,['starbucks corp'],"GENERAL_HEALTH,ENV_HYDRO,TOURISM,MEDICAL,LEGALIZE,HUMAN_TRAFFICKING,SOC_GENERALCRIME,PUBLIC_TRANSPORT"
782,20230417121500,https://markets.financialcontent.com/stocks/article/gnwcq-2023-4-17-enlivex-appoints-andrew-singer-to-its-board-of-directors,-0.378429517502365,TAX_FNCACT;TAX_FNCACT_SINGER;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CFO;TAX_FNCACT_BANKER;TAX_FNCACT_INVESTMENT_BANKER;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;WB_1614_NUTRITIONAL_PROGRAMS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1615_THERAPEUTIC;WB_1466_SOCIAL_ASSISTANCE;WB_697_SOCIAL_PROTECTION_AND_LABOR;APPOINTMENT;TAX_FNCACT_DIRECTORS;TAX_FNCACT_EXECUTIVE;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_BOARD_MEMBERS;SCIENCE;TAX_FNCACT_CHAIRMAN;TAX_FNCACT_CHAIRMAN_OF_THE_BOARD;KILL;WB_1331_HEALTH_TECHNOLOGIES;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_FNCACT_BOARD_MEMBER;TAX_FNCACT_DIRECTOR;ECON_STOCKMARKET;GENERAL_HEALTH;TAX_DISEASE;TAX_DISEASE_DISEASES;WB_1406_DISEASES;UNGP_HEALTHCARE;WB_1431_CANCER;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_AGENTS;MANMADE_DISASTER_IMPLIED;EPU_POLICY;EPU_POLICY_REFORM;AFFECT;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMANS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;USPEC_POLICY1;EPU_POLICY_REGULATION;EPU_CATS_REGULATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1041_PATENTS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;EPU_ECONOMY;GENERAL_GOVERNMENT;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_INVESTOR;,['nasdaq inc'],"SCIENCE,KILL,ECON_STOCKMARKET,GENERAL_HEALTH,TAX_DISEASE,MEDICAL,MANMADE_DISASTER_IMPLIED,GENERAL_GOVERNMENT,LEGISLATION"
801,20230417121500,https://vaalweekblad.com/160318/cottagecore-decor-how-to-bring-the-romantic-aesthetic-into-your-home/,5.54298642533937,MOVEMENT_GENERAL;AGRICULTURE;TAX_FNCACT;TAX_FNCACT_FARMERS;TAX_FNCACT_ARTISAN;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;UNGP_FORESTS_RIVERS_OCEANS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_DISEASE;TAX_DISEASE_COVID-19;GENERAL_HEALTH;HEALTH_PANDEMIC;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_2166_HEALTH_EMERGENCY_PREPAREDNESS_AND_DISASTER_RESPONSE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2167_PANDEMICS;UNGP_HEALTHCARE;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_TIGER;TAX_FNCACT_KING;TAX_FOODSTAPLES;TAX_FOODSTAPLES_BREAD;RURAL;TAX_WORLDINSECTS;TAX_WORLDINSECTS_BEES;TAX_WORLDREPTILES;TAX_WORLDREPTILES_SNAKES;TAX_FNCACT_WRITER;TAX_FNCACT_WOMEN;TAX_FNCACT_QUEEN;TAX_ETHNICITY;TAX_ETHNICITY_GEORGIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_GEORGIAN;TAX_FOODSTAPLES_MILK;WB_137_WATER;MANMADE_DISASTER_IMPLIED;WB_2931_IRON;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_FNCACT_CERAMICIST;TAX_FNCACT_WOMAN;MEDIA_MSM;,['instagram'],"MOVEMENT_GENERAL,AGRICULTURE,TAX_DISEASE,GENERAL_HEALTH,HEALTH_PANDEMIC,TAX_FOODSTAPLES,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED"
802,20230417121500,https://pop.inquirer.net/342828/historian-and-writer-tom-hollands-mix-up-with-indian-fans-goes-viral,2.76679841897233,TAX_FNCACT;TAX_FNCACT_HISTORIAN;TAX_FNCACT_WRITER;TAX_FNCACT_ACTOR;TAX_ETHNICITY;TAX_ETHNICITY_INDIAN;NATURAL_DISASTER;NATURAL_DISASTER_FLOODING;CRISISLEX_C06_WATER_SANITATION;MEDIA_SOCIAL;TAX_FNCACT_AUTHOR;AFFECT;,"['instagram', 'twitter inc']","TAX_ETHNICITY,NATURAL_DISASTER"
