,Unnamed: 0,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes,dates
517,4037,20230417120000,https://wegotthiscovered.com/tv/beef-star-ali-wongs-best-movies-and-tv-shows-ranked/,2.20014194464159,TAX_FNCACT;TAX_FNCACT_ACTRESS;ECON_ENTREPRENEURSHIP;TAX_FNCACT_ENTREPRENEUR;RETALIATE;TAX_ETHNICITY;TAX_ETHNICITY_CHOPS;TAX_FNCACT_COMEDIAN;TAX_FNCACT_BABY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_HOUSEWIFE;TAX_FNCACT_CHILDREN;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;UNGP_FORESTS_RIVERS_OCEANS;WB_841_JUSTICE_SYSTEM_ADMINISTRATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1211_HUMAN_RESOURCES;TAX_WORLDMAMMALS_HUMANS;CRISISLEX_T11_UPDATESSYMPATHY;TRIAL;TAX_FNCACT_ATTORNEY;TAX_FNCACT_DISTRICT_ATTORNEY;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_CRIMINALS;TAX_FNCACT_DETECTIVE;TAX_FNCACT_CHILD;TAX_DISEASE;TAX_DISEASE_PREGNANCY;TAX_FNCACT_WOMEN;TAX_FOODSTAPLES;TAX_FOODSTAPLES_BARLEY;TAX_FNCACT_FATHER;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;CRISISLEX_CRISISLEXREC;WB_2462_POLITICAL_VIOLENCE_AND_WAR;TAX_FNCACT_ARCHITECT;TAX_ETHNICITY_ASIAN;,['netflix inc'],"ECON_ENTREPRENEURSHIP,RETALIATE,TAX_ETHNICITY,TRIAL,SECURITY_SERVICES,TAX_DISEASE,TAX_FOODSTAPLES",2023-04-17 12:00:00
518,4056,20230417120000,https://www.ok.co.uk/celebrity-news/amanda-holden-minidress-ageless-bgt-29728487,3.125,CRISISLEX_CRISISLEXREC;CRISISLEX_T01_CAUTION_ADVICE;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;CRISISLEX_T11_UPDATESSYMPATHY;MEDIA_MSM;MANMADE_DISASTER_IMPLIED;WB_2937_SILVER;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ARIANA;TAX_FNCACT;TAX_FNCACT_ACTRESS;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;,['twitter inc'],"MANMADE_DISASTER_IMPLIED,EDUCATION",2023-04-17 12:00:00
519,4066,20230417120000,https://www.salisburyjournal.co.uk/news/23459511.holly-willoughby-miss-itvs-morning-due-shingles/,-0.737100737100737,MEDIA_MSM;TAX_DISEASE;TAX_DISEASE_SHINGLES;AFFECT;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;GENERAL_HEALTH;TAX_DISEASE_INFECTION;TAX_DISEASE_RASH;TAX_DISEASE_HEADACHE;TAX_FNCACT;TAX_FNCACT_SUPPORTER;CRISISLEX_T11_UPDATESSYMPATHY;,['instagram'],"TAX_DISEASE,GENERAL_HEALTH",2023-04-17 12:00:00
520,4067,20230417120000,https://www.sacbee.com/entertainment/living/article274392830.html,0.700116686114352,ARMEDCONFLICT;TAX_FNCACT;TAX_FNCACT_QUEEN;CORRUPTION;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;CRISISLEX_T11_UPDATESSYMPATHY;GENERAL_HEALTH;MEDICAL;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_RELIGION;TAX_RELIGION_JEHOVAH_WITNESS;TAX_ETHNICITY;TAX_ETHNICITY_JEHOVAH_WITNESS;USPEC_POLITICS_GENERAL1;TAX_RELIGION_JEHOVAH_WITNESSES;TAX_ETHNICITY_JEHOVAH_WITNESSES;MANMADE_DISASTER_IMPLIED;RELIGION;EPU_CATS_MIGRATION_FEAR_FEAR;LGBT;TAX_RELIGION_CHURCH;TAX_FNCACT_PRINCESSES;TAX_FNCACT_HAIRDRESSER;TAX_FNCACT_WOMAN;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_2089_ETHICS_AND_CODES_OF_CONDUCT;TAX_FNCACT_PERFORMER;TAX_FNCACT_NOBLE;TAX_FNCACT_CHEVALIER;TAX_FNCACT_MAN;EPU_CATS_NATIONAL_SECURITY;MEDIA_SOCIAL;TAX_FNCACT_ACTRESSES;WB_678_DIGITAL_GOVERNMENT;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;MEDIA_MSM;MARITIME_INCIDENT;MARITIME;TAX_DISEASE;TAX_DISEASE_FEMINIZATION;TAX_ETHNICITY_POLYNESIAN;TAX_DISEASE_TRAUMA;,['instagram'],"ARMEDCONFLICT,CORRUPTION,GENERAL_HEALTH,MEDICAL,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,LGBT,MARITIME_INCIDENT,MARITIME,TAX_DISEASE",2023-04-17 12:00:00
521,4069,20230417120000,https://mykisscountry937.com/lsu-ag-center-warns-louisianans-of-zombie-worms-in-your-garden/,0.0,MEDIA_SOCIAL;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1541_DEWORMING;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_503_SCHOOL_HEALTH;CRISISLEX_T11_UPDATESSYMPATHY;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_590_ECOSYSTEMS;UNGP_FORESTS_RIVERS_OCEANS;TAX_ETHNICITY;TAX_ETHNICITY_CHOP;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;TAX_WORLDMAMMALS_CAT;LEGISLATION;TAX_WORLDFISH;TAX_WORLDFISH_STARGAZERS;,['facebook inc'],"TAX_ETHNICITY,LEGISLATION",2023-04-17 12:00:00
522,4071,20230417120000,https://news.yahoo.com/sundar-pichai-says-ethicists-philosophers-104627404.html,-2.38095238095238,TAX_FNCACT;TAX_FNCACT_CEO;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_2089_ETHICS_AND_CODES_OF_CONDUCT;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;ARREST;SOC_GENERALCRIME;CRISISLEX_C07_SAFETY;TAX_FNCACT_CRIMINAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_ENGINEERS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;MEDICAL;TAX_FNCACT_LEADERS;EDUCATION;TAX_FNCACT_PROFESSORS;SCIENCE;TAX_FNCACT_EMPLOYEES;MANMADE_DISASTER_IMPLIED;UNREST_BELLIGERENT;TAX_FNCACT_INVESTOR;TAX_FNCACT_USHER;CRISISLEX_CRISISLEXREC;TAX_FNCACT_BARD;EPU_ECONOMY_HISTORIC;TAX_FNCACT_INSIDER;,['google'],"ARREST,SOC_GENERALCRIME,MEDICAL,EDUCATION,SCIENCE,MANMADE_DISASTER_IMPLIED",2023-04-17 12:00:00
523,4083,20230417120000,https://www.marketscreener.com/quote/stock/AXON-ENTERPRISE-INC-34532659/news/Axon-Wins-Jurisdictional-Challenge-Against-the-Federal-Trade-Commission-with-Unanimous-Supreme-Court-43520523/,0.941619585687382,CONSTITUTIONAL;CRISISLEX_CRISISLEXREC;UNGP_CRIME_VIOLENCE;TAX_FNCACT;TAX_FNCACT_LEADER;WB_698_TRADE;EPU_CATS_REGULATION;TAX_FNCACT_FOUNDER;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TRIAL;APPOINTMENT;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_1102_ADMINISTRATIVE_LAW;WB_1896_FUNDAMENTAL_AREAS_OF_THE_LAW;TAX_FNCACT_JUDGE;KILL;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;MANMADE_DISASTER_IMPLIED;WB_678_DIGITAL_GOVERNMENT;WB_2947_OPERATING_SYSTEMS;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;WB_635_PUBLIC_HEALTH;WB_2165_HEALTH_EMERGENCIES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1324_EMERGENCY_MEDICAL_SERVICES;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;EPU_ECONOMY_HISTORIC;WB_694_BROADCAST_AND_MEDIA;TAX_FNCACT_MANAGER;,['nasdaq inc'],"CONSTITUTIONAL,TAX_ETHNICITY,TRIAL,LEGISLATION,KILL,SECURITY_SERVICES,MANMADE_DISASTER_IMPLIED,GENERAL_HEALTH,MEDICAL",2023-04-17 12:00:00
524,4092,20230417120000,https://www.koimoi.com/hollywood-news/camila-cabello-responding-with-yes-to-paparazzis-is-she-shawn-mendes-back-together-has-left-netizens-divided-i-puked/,3.3112582781457,USPEC_UNCERTAINTY1;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;MEDIA_SOCIAL;TAX_FNCACT;TAX_FNCACT_SINGER;WB_644_NUTRITION;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1445_STUNTING;WB_1444_GROWTH_MONITORING;TAX_ETHNICITY;TAX_ETHNICITY_MENDE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MENDE;,"['twitter inc', 'instagram']",TAX_ETHNICITY,2023-04-17 12:00:00
525,4094,20230417120000,https://www.foxnews.com/us/mexican-kidnappers-targeting-american-tourists-have-no-code-curbing-ruthlessness-expert,-4.89690721649485,KIDNAP;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;EPU_ECONOMY_HISTORIC;KILL;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;TAX_FNCACT;TAX_FNCACT_INVESTIGATOR;TAX_FNCACT_PRIVATE_INVESTIGATOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FOX;SOC_RANSOM;TAX_FNCACT_VICTIM;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_2089_ETHICS_AND_CODES_OF_CONDUCT;TAX_WORLDMAMMALS_HUMAN;TOURISM;TAX_FNCACT_TOURISTS;TAX_FNCACT_CRIMINALS;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_FATHER;CRISISLEX_C07_SAFETY;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;SURVEILLANCE;UNGP_FORESTS_RIVERS_OCEANS;WB_2670_JOBS;TAX_FNCACT_BUSINESSMAN;ARREST;ORGANIZED_CRIME;WB_2452_GANGS;WB_2445_NON_STATE_SECURITY_ACTORS;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;CRISISLEX_T04_INFRASTRUCTURE;TAX_FNCACT_BARTENDER;TAX_FNCACT_WAITER;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_TOURIST;TAX_FNCACT_DESIGNER;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2456_DRUGS_AND_NARCOTICS;TAX_WEAPONS;TAX_WEAPONS_GUN;MANMADE_DISASTER_IMPLIED;CRIME_COMMON_ROBBERY;CRISISLEX_T11_UPDATESSYMPATHY;CRIME_CARTELS;WB_1743_ANTICARTEL_ENFORCEMENT;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_2446_CARTELS;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;EPU_CATS_REGULATION;TAX_FNCACT_CHILDREN;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;RECRUITMENT;TAX_FNCACT_KILLERS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_LATIN;TAX_FNCACT_HIT_MEN;TAX_FNCACT_WOMAN;RELEASE_HOSTAGE;TAX_FNCACT_WOMEN;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;TAX_ETHNICITY_CHOPS;RETALIATE;TAX_FNCACT_CRIMINAL;SOC_GENERALCRIME;MEDIA_MSM;TAX_FNCACT_JOURNALIST;MEDIA_SOCIAL;,['express scripts holding co'],"KIDNAP,TAX_ETHNICITY,KILL,LEGISLATION,SECURITY_SERVICES,TOURISM,SURVEILLANCE,ARREST,ORGANIZED_CRIME,DRUG_TRADE,TAX_WEAPONS,MANMADE_DISASTER_IMPLIED,CRIME_COMMON_ROBBERY,CRIME_CARTELS,ARMEDCONFLICT,RELEASE_HOSTAGE,RETALIATE,SOC_GENERALCRIME",2023-04-17 12:00:00
526,4096,20230417120000,https://finance.yahoo.com/news/global-surgical-drapes-market-poised-113000962.html,-1.15340253748558,MEDICAL;,['cardinal health inc'],MEDICAL,2023-04-17 12:00:00
527,4120,20230417120000,https://www.tickerreport.com/banking-finance/10431017/ovintiv-nyseovv-rating-lowered-to-equal-weight-at-wells-fargo-company.html,1.06382978723404,TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;TAX_FNCACT_INSIDER;TAX_FNCACT_DIRECTOR;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_FNCACT_INSIDERS;EPU_ECONOMY_HISTORIC;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;ENV_NATURALGAS;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_PRINCIPAL;TAX_FNCACT_ANALYST;,"['barclays', 'anadarko petroleum corp', 'wells fargo & co', 'jpmorgan chase & co', 'morgan stanley']","TAX_DISEASE,ENV_NATURALGAS,TAX_ETHNICITY",2023-04-17 12:00:00
528,4124,20230417120000,https://www.wesa.fm/environment-energy/2023-04-17/shell-ethane-cracker-odor-investigation,-4.24657534246575,MANMADE_DISASTER_IMPLIED;UNGP_FORESTS_RIVERS_OCEANS;MEDIA_SOCIAL;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TAX_FNCACT;TAX_FNCACT_SPOKESMAN;ENV_OIL;WB_137_WATER;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;EVACUATION;CRISISLEX_T01_CAUTION_ADVICE;CRISISLEX_T09_DISPLACEDRELOCATEDEVACUATED;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_DISEASE;TAX_DISEASE_HEADACHE;TAX_FNCACT_SPOKESWOMAN;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1791_AIR_POLLUTION;WB_601_POLLUTION_MANAGEMENT;ENV_WATERWAYS;WB_1805_WATERWAYS;WB_135_TRANSPORT;WB_1803_TRANSPORT_INFRASTRUCTURE;TAX_FNCACT_CHILDREN;EPU_CATS_MIGRATION_FEAR_FEAR;ENV_NATURALGAS;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_TAX;EPU_CATS_TAXES;WB_382_TAX_CREDITS_AND_DIRECT_SUBSIDIES;WB_376_INNOVATION_TECHNOLOGY_AND_ENTREPRENEURSHIP;WB_377_FIRM_INNOVATION_PRODUCTIVITY_AND_GROWTH;WB_380_FUNDING_INNOVATION;,['facebook inc'],"MANMADE_DISASTER_IMPLIED,ENV_OIL,EVACUATION,EDUCATION,TAX_DISEASE,GENERAL_HEALTH,ENV_WATERWAYS,ENV_NATURALGAS,ECON_TAXATION",2023-04-17 12:00:00
529,4131,20230417120000,https://www.finanznachrichten.de/nachrichten-2023-04/58829642-travelperk-america-inc-travelperk-unveils-new-post-pandemic-hq-in-center-of-barcelona-s-vibrant-tech-district-399.htm,2.45183887915937,SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;SCIENCE;SOC_INNOVATION;TAX_FNCACT;TAX_FNCACT_EMPLOYEES;EPU_ECONOMY_HISTORIC;GENERAL_HEALTH;MEDICAL;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;EPU_ECONOMY;TAX_DISEASE;TAX_DISEASE_DISRUPTIVE;TAX_FNCACT_HERO;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;,['twitter inc'],"SCIENCE,GENERAL_HEALTH,MEDICAL,TAX_DISEASE",2023-04-17 12:00:00
530,4133,20230417120000,https://www.nola.com/entertainment_life/music/tyler-childers-opened-sold-out-tour-in-new-orleans/article_19c886c6-dcb4-11ed-b0c0-97bf7adbbb8f.html,0.96322241681261,TAX_FNCACT;TAX_FNCACT_PAINTER;WB_1613_FOOD_STAMPS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1466_SOCIAL_ASSISTANCE;WB_697_SOCIAL_PROTECTION_AND_LABOR;EPU_CATS_ENTITLEMENT_PROGRAMS;UNGP_SUPPORT_FOR_PEOPLE_WHO_CANT_WORK;WB_2670_JOBS;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_ETHNICITY;TAX_ETHNICITY_GREEK;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_GREEK;TAX_WORLDLANGUAGES_KANSAS;MEDIA_MSM;AFFECT;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ARTIST;TAX_FNCACT_ARTISTS;TAX_FNCACT_COWBOY;TAX_FNCACT_SINGERS;RURAL;ENV_COAL;TAX_FNCACT_MINER;TAX_FNCACT_COAL_MINER;TAX_FNCACT_SINGER;TAX_RELIGION;TAX_RELIGION_CHURCH;MANMADE_DISASTER_IMPLIED;WB_1979_NATURAL_RESOURCE_MANAGEMENT;WB_435_AGRICULTURE_AND_FOOD_SECURITY;WB_1986_MOUNTAINS;MANMADE_DISASTER;MANMADE_DISASTER_HOUSE_FIRE;DISASTER_FIRE;TAX_WORLDFISH;TAX_WORLDFISH_BASS;TAX_FNCACT_LADY;TAX_FNCACT_MAN;TAX_FNCACT_WORKING_MAN;EPU_UNCERTAINTY;,['ticketmaster'],"TAX_ETHNICITY,ENV_COAL,MANMADE_DISASTER_IMPLIED,MANMADE_DISASTER",2023-04-17 12:00:00
531,4136,20230417120000,https://biztoc.com/x/ae11634b78ab3fe9,-1.51515151515152,ECON_STOCKMARKET;TAX_ECON_PRICE;,"['netflix inc', 'netflix inc']",ECON_STOCKMARKET,2023-04-17 12:00:00
532,4140,20230417120000,https://biztoc.com/x/8f2da091b1be7adc,0.0,ECON_STOCKMARKET;EPU_ECONOMY_HISTORIC;,['nasdaq inc'],ECON_STOCKMARKET,2023-04-17 12:00:00
533,4154,20230417120000,https://www.thegardenisland.com/2023/04/17/hawaii-news/the-sun-is-out-the-spring-digital-makeover-is-in/,0.98159509202454,EPU_ECONOMY_HISTORIC;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_TAX;EPU_CATS_TAXES;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;TAX_FNCACT;TAX_FNCACT_OFFICIALS;TAX_FNCACT_BROKER;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_290_TELECOMMUNICATIONS_ORGANIZATIONAL_DESIGN;WB_288_TELECOMMUNICATIONS_SECTOR_POLICY_AND_REGULATION;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_694_BROADCAST_AND_MEDIA;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TECH_AUTOMATION;TAX_FNCACT_MANAGER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;CRISISLEX_C07_SAFETY;WB_670_ICT_SECURITY;WB_2372_AUTHENTICATION_AND_AUTHORIZATION;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_612_HOUSING_FINANCE;WB_332_CAPITAL_MARKETS;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_GUIDE;CYBER_ATTACK;,['google'],"ECON_TAXATION,GENERAL_GOVERNMENT,CYBER_ATTACK",2023-04-17 12:00:00
534,4156,20230417120000,https://www.forexlive.com/technical-analysis/nasdaq-composite-technical-analysis-20230417/,1.98412698412698,ECON_STOCKMARKET;TAX_ECON_PRICE;WB_698_TRADE;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;UNEMPLOYMENT;,['nasdaq inc'],"ECON_STOCKMARKET,EDUCATION,UNEMPLOYMENT",2023-04-17 12:00:00
